SMILES,logKow
Cc1ccccc1CO[C@H]1C[C@]2(C(C)C)CC[C@@]1(C)O2,4.62
NC(Cc1cnccn1)C(=O)O,-2.79
O=[N+]([O-])c1nccnc1NCC(O)CO,-0.49
CCCCc1cccc(NC(=O)N(C)C)c1,3.23
CC(C)CC(CC(C)C)OC(=O)c1ccc(NC(=O)N(C)C)cc1Cl,5.15
CCCCCCCCOC(=O)c1cc(=O)[nH]c(=O)[nH]1,2.6
CCCCCCCCCC[n+]1ccc(C)c(C)c1.[I-],0.66
CCCCCCCCCCCC[n+]1ccc(C)c(C)c1.[I-],1.75
CCCCCCCCCCCCCC[n+]1ccc(C)c(C)c1.[I-],2.93
CCCCCCCCCCCCCCCC[n+]1ccc(C)c(C)c1.[I-],3.16
CCCCCCCCCC[n+]1ccc(C)cc1C.[I-],0.54
CCCCCCCCCCCC[n+]1ccc(C)cc1C.[I-],1.41
CCCCCCCCCCCCCC[n+]1ccc(C)cc1C.[I-],2.47
CCCCCC[n+]1cc(C)cc(C)c1.[I-],-1.19
CCCCCCCCCCCC[n+]1cc(C)cc(C)c1.[I-],1.91
CCCCCCCCCCCCCC[n+]1cc(C)cc(C)c1.[I-],2.9
CCCCCCCCCCCCCCCC[n+]1cc(C)cc(C)c1.[I-],3.35
CC1(C)SC2C(NC(=O)Cc3ccc(Cl)cc3Cl)C(=O)N2C1C(=O)O,3.3
CC1(C)SC2C(NC(=O)C(NS(C)(=O)=O)c3ccccc3)C(=O)N2C1C(=O)O,0.95
O=C1CN=C(c2c(F)cccc2F)c2ccc(Cl)cc2N1,2.88
CC(=O)Nc1nc(NCC(O)CO)c(Cl)nc1[N+](=O)[O-],0
CCOC(=O)NC1=NCC(c2cccc(F)c2)N1C,1.84
CCOC(=O)NC1=NCC(c2ccc(CO)cc2)N1C,0.84
COC(=O)NC1=NCC(c2ccc(C=O)cc2)N1C,0.74
COC(=O)NC1=NCC(c2cc(Br)ccc2Br)N1C,2.77
COC(=O)NC1=NCC(c2cccc(Cl)c2)N1C,2.1
CC(C)CNC(=O)C=Cc1ccc([N+](=O)[O-])o1,2.23
O=[N+]([O-])c1ccc2nc[nH]c2c1,1.5
CCCn1cccc(O)c1=O,0.69
CC(C)n1cccc(O)c1=O,0.79
CCCNC(=O)C=Cc1ccc([N+](=O)[O-])o1,1.86
Nc1ccn([C@@H]2C=C(CO)[C@@H](O)[C@H]2O)c(=O)n1,-2.45
CC(C)C(=O)Nc1cc(Cl)ccc1S(N)(=O)=O,1.87
CC(=O)Nc1ccc(Br)c(C)c1,2.8
CCCCNC(=O)C=Cc1ccc([N+](=O)[O-])o1,2.36
NC(=O)OCCc1c[nH]c2ccccc12,1.69
C=CCC1(C(C)(C)C)C(=O)NC(=O)NC1=O,1.64
O=C(O)CCC1=NS(=O)(=O)c2cc(Br)ccc2N1,0.93
NC1=NCC(CN2CCN(c3ccccc3)CC2)O1,0.85
COc1c(OC)c(OC(C)=O)c2cc(NC(C)=O)ccc2c1OC(C)=O,2
CCNC(=O)c1cc2ccccc2o1,2.22
Nc1nc(=O)c2ncn([C@H]3C[C@H](F)[C@@H](CO)O3)c2[nH]1,-0.66
CCN(CC)C(=O)[C@]1(c2ccccc2)C[C@@H]1CN,2.03
CCN(CC)CCNC(=O)c1cc(F)c(N)cc1OC,2.28
CCN(CC)CCNC(=O)c1cc(I)c(N)cc1OC,3.09
CCN1CCC(CNC(=O)c2cc(S(=O)(=O)CC)ccc2OC)C1,1.31
CCN1CCC(CNC(=O)c2cc(S(N)(=O)=O)c(N)cc2OC)C1,0.66
CCN(CC)CCNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,1.7
CCCCCOCc1ccccc1NC(=O)OCCN1CCCCC1,4.42
CCCCCOCc1cccc(NC(=O)OCCN2CCCCC2)c1,4.2
CCCCOCc1ccccc1NC(=O)OCCN1CCCCC1,3.94
CCCC(=O)n1c(=O)[nH]cc(F)c1=O,0.67
COC(=O)Nc1nonc1C,0.42
COCCOc1ccccc1S(=O)(=O)N=C(O)N=c1nc(OC)[nH]c(OC)n1,2.04
C=CCC1(C2=CCCC2)C(=O)NC(=O)N(C)C1=O,1.89
CNC(=O)Cn1cccc(O)c1=O,-1.15
CCCNC(=O)Cn1cccc(O)c1=O,-0.24
CC(C)NC(=O)Cn1cccc(O)c1=O,-0.34
CCCCNC(=O)Cn1cccc(O)c1=O,0.33
CCOc1ccc(NC(=O)OCC(C)C)cc1OCC,3.36
CCOc1ccc(NC(=O)OCCOC)cc1OCC,2.27
CCOc1ccc(NC(=O)OCc2ccccc2)cc1OCC,3.29
CCOC(=O)C1CC(=O)C(=C(O)C2CC2)C(=O)C1,1.6
Oc1c(F)cc(Cn2cc[nH]c2=S)cc1F,1.08
Oc1ccc(Cn2cc[nH]c2=S)cc1,1.02
Fc1ccccc1Cn1cc[nH]c1=S,1.77
Fc1cc(F)cc(Cn2cc[nH]c2=S)c1,1.98
COc1cc2nc(N3CCN(C(=O)C(C)OC)CC3)nc(N)c2cc1OC,1.14
CC(=O)Nc1cc([N+](=O)[O-])c(Br)cc1F,2.11
COC1=CC(=O)c2c(c(COC(N)=O)c3n2CCC3OC(C)=O)C1=O,0.72
CNC(=O)OCc1c2c(n3c1C(OC(C)=O)CC3)C(=O)C=C(OC)C2=O,1.19
CNC(=O)OCc1c2c(n3c1C(OC(C)=O)CC3)C(=O)C(C)=C(OC)C2=O,2.39
CNC(=O)OCc1c2c(n3c1C(OC(C)=O)CC3)C(=O)C=C(N1CCCC1)C2=O,1.4
O=C(OCCNC(=O)C(F)(F)F)c1ccccc1,2.25
NC(=O)c1c(Br)cccc1Br,1
N#CC(C#N)=NNc1cccc(O)c1,2.28
CC(=O)n1ncc2c(O)ncnc21,-0.35
CCC(=O)n1ncc2c(O)ncnc21,0.3
CCCC(=O)n1ncc2c(O)ncnc21,0.85
CC1(C)CC(NC(=O)NP(=O)(N2CC2)N2CC2)CC(C)(C)N1[O],-0.42
CC(=NNC(=S)NNC(=S)N(C)C)c1ccccn1,1.25
CC(C)C(=O)Nc1cc(C(F)(F)F)ccc1S(N)(=O)=O,2.45
CCC(CC)C(=O)Nc1cc(C(F)(F)F)ccc1S(N)(=O)=O,3.06
CCC(CC)C(=O)Nc1cc(OC)ccc1S(N)(=O)=O,2.01
CCCC(CCC)=NNC(N)=Nc1ccccc1,2.33
CCCC(CCC)=NNC(=N)N,1.73
CC(C)(C)CNC(=O)C=Cc1ccc([N+](=O)[O-])o1,2.61
Nc1nc(-c2ccnc(NCCCc3ccccc3)c2)n[nH]1,3.05
NC(=O)OCCCc1cccnc1,0.46
NC(C(=O)OCn1ncc2c(=O)[nH]cnc21)c1ccccc1,-0.15
NC(Cc1ccccc1)C(=O)OCn1ncc2c(=O)[nH]cnc21,0.4
CC(C)CC(N)C(=O)OCn1ncc2c(=O)[nH]cnc21,0.19
CCCN(CCC)CC(=O)OCn1ncc2c(=O)[nH]cnc21,1.27
CCN(CC)C(C)C(=O)OCn1ncc2c(=O)[nH]cnc21,0.72
CCN(CC)CCCN=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,8.05
O=C1CC(Sc2ccccc2C(=O)OCc2ccccc2)N1,2.62
CC(C)(C)C(=O)OCn1cc2c(=O)[nH]cnc2n1,0.79
CC(C)(C)C(=O)OCn1cnc2c(cnn2COC(=O)C(C)(C)C)c1=O,2.5
CCCC(=O)OCn1cnc2c(cnn2COC(=O)CCC)c1=O,1.82
CCCC(=O)OCn1cc2c(=O)n(COC(=O)CCC)cnc2n1,1.6
CCCC(=O)OCn1ncc2c(=O)[nH]cnc21,0.6
O=C(OCn1ncc2c(=O)[nH]cnc21)c1ccccc1,1.5
Cc1[nH]cnc1CSCCNc1[nH]ccc(=O)c1[N+](=O)[O-],-0.2
CCCC1(CCC)C(=O)NC(=S)NC1=O,2.66
COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1.Cl,0.43
CCCNC(=O)c1cc2ccccc2[nH]1,2.8
COc1ccccc1N1CCN(CCNC(=O)C2CCCCC2)CC1,2.8
O=[N+]([O-])c1ccc(C=NNP(=O)(N2CC2)N2CC2)cc1,0.45
O=C(O)CCC1=NS(=O)(=O)c2cc(Cl)c(Cl)cc2N1,1.5
O=C(O)CCC1=NS(=O)(=O)c2cc(Br)cc(Br)c2N1,1.35
Cc1ccc2c(c1)NC(CCC(=O)O)=NS2(=O)=O,0.16
COc1ccc2c(c1)NC(CCC(=O)O)=NS2(=O)=O,0.18
O=C(O)CCCC1=NS(=O)(=O)c2ccc(Cl)cc2N1,0.83
O=C(O)CCCC1=NS(=O)(=O)c2cc(Cl)ccc2N1,0.83
O=C(O)CCCC1=NS(=O)(=O)c2cc(Cl)cc(Cl)c2N1,1.22
O=C(O)CCCC1=NS(=O)(=O)c2cc(Cl)c(Cl)cc2N1,1.8
O=C(O)CCCC1=NS(=O)(=O)c2cc(Br)cc(Br)c2N1,1.51
Cc1ccc2c(c1)NC(CCCC(=O)O)=NS2(=O)=O,0.33
COc1ccc2c(c1)NC(CCCC(=O)O)=NS2(=O)=O,0.12
O=C(O)CCCC1=NS(=O)(=O)c2ccc(C(F)(F)F)cc2N1,1.24
N#CC(C#N)=NNc1ccccc1Br,3.11
N#CC(C#N)=NNc1ccccc1C(F)(F)F,4.2
C=CC(=O)NCCCN(CCO)CCO,-0.6
NC(=O)c1ccccc1NCC(O)CO,-0.8
CC(O)CNc1ccccc1C(N)=O,0.62
Cc1cccc(C)c1NC(=O)CCCN,0.71
Cc1cccc(C)c1NC(=O)CCCCN,1.02
Cc1cccc(C)c1NC(=O)CCCCCN,1.29
COC(=O)C1=C(C)NC(C)=C(P2(=O)OCCCO2)C1c1ccccc1[N+](=O)[O-],1.3
CCCNCC(O)COc1ccc(-c2ncc(-c3cccs3)[nH]2)cc1,2.84
CCOCCNCC(O)COc1ccc(-c2ncc(-c3cccs3)[nH]2)cc1,2.25
CCCCNC(=O)NCCNCC(O)COc1ccc(-c2ncc(C)[nH]2)cc1,1.24
COc1ccc(CCNCC(O)COc2ccc(-c3ncc(Cl)[nH]3)cc2)cc1OC,2.4
N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,6.47
CC(=O)OCOc1ccccc1C(=O)NCN1CCOCC1,0.27
CC(C)(C)C(=O)OCOc1ccccc1C(=O)NCN1CCOCC1,1.81
CN(C)C(=O)Nc1cccc(Cc2ccccc2)c1,2.83
CN(C)C(=O)Nc1cccc(CCc2ccccc2)c1,3.21
CCNc1nc(Cl)nc(NC2CCC2)n1,2.77
CNC(=O)Nc1nonc1C,0.3
COc1ccc(I)cc1Cc1cnc(N)nc1N,2.7
Cn1c(N)nc2cc(Cl)ccc21,2.09
O=C(OCCCl)n1cc(F)c(=O)[nH]c1=O,0.02
CC1(C)CC(NC(=O)NP(=O)(N2CC2(C)C)N2CC2(C)C)C(C)(C)N1O,0.51
CC(C)n1ccc(=O)c(O)c1,-0.02
CCCCn1ccc(=O)c(O)c1,0.72
Cc1cccc(C)c1NN=C(C#N)C#N,2.8
CCCCNC(=O)Cn1cnc([N+](=O)[O-])n1,0.89
O=C(Cn1cnc([N+](=O)[O-])n1)NCCCO,-1.27
COCCCNC(=O)Cn1cnc([N+](=O)[O-])n1,-0.49
CNC(=S)NCC(F)(F)C(F)(F)C(F)(F)F,1.99
NC(=O)CCCCOC(=O)c1ccccc1,1.39
O=c1[nH]c(=O)n([C@H]2CC[C@@H](CO)O2)cc1I,-0.61
CCN(CC)CC(=O)NC1COc2ccc(Cl)cc21,2.88
CCCCN(CCCC)CC(=O)NC1COc2ccc(Cl)cc21,4.44
O=C(CN1CCCC1)NC1COc2ccc(Cl)cc21,2.47
CCN(CC)CC(=O)NC1COc2ccc(C)cc21,2.69
Cc1ccc2c(c1)C(NC(=O)CN1CCCC1)CO2,2.24
Cc1ccc2c(c1)C(NC(=O)CN1CCCCC1)CO2,2.78
CCCCN(CCCC)CC(=O)NC1COc2cc(OC)ccc21,4.24
COc1ccc2c(c1)OCC2NC(=O)CN1CCCCC1,2.41
COc1ccc2c(c1)OCC2NC(=O)CN1CCOCC1,0.92
CCN(CC)CC(=O)NC1COc2ccccc21,2.2
O=C(CN1CCCC1)NC1COc2ccccc21,1.76
Cc1[nH]c(Br)nc1[N+](=O)[O-],0.86
Cc1c([N+](=O)[O-])nc(Br)n1C,0.39
CCOC(=O)OCn1cc(F)c(=O)[nH]c1=O,-0.04
CCOC(=O)OCn1c(=O)[nH]cc(F)c1=O,0.15
O=C(OCn1c(=O)[nH]cc(F)c1=O)Oc1ccccc1,1.11
NS(=O)(=O)c1cc2c(s1)S(=O)CCC2O,-0.92
Nc1nc(=O)n([C@H]2CC[C@@H](CO)O2)cc1Br,-0.5
Nc1nc(=O)n([C@H]2CC[C@@H](CO)O2)cc1F,-1.09
Cc1cc2n(c1C(=O)c1ccc(F)cc1)CCC2C(=O)O,2.97
Cc1cccc([N+](=O)[O-])c1C(=O)NC(=O)Nc1ccc(Cl)cc1,3.75
Nc1nc(N)c2ncn([C@H]3CC[C@@H](CO)O3)c2n1,-0.46
O=C(NCCNCC(O)COc1ccc(CCOCCOCC2CC2)cc1)N1CCC(O)CC1,1
CC(O)CNc1ncc(-c2ccncc2)cc1C#N,0.79
N#Cc1cc(-c2ccncc2)cnc1NCCCCO,1.93
Cc1nc(NCC(C)O)c(C#N)cc1-c1ccccc1,2.72
COC(=O)c1cc(S(N)(=O)=O)ccc1S(=O)(=O)CCCO,-0.3
CC(C)OC(=O)n1cc(F)c(=O)[nH]c1=O,0.2
CC(C)(C)C1(C)C(=O)NC(=O)NC1=O,0.8
Nc1nc(N)c2ncn([C@H]3C=C[C@@H](CO)O3)c2n1,-0.48
CC(=O)Nc1nc2c(ncn2COCCO)c(=O)[nH]1,-1.3
CC(C)OC(=O)[C@@H](N)Cc1ccc(O)c(O)c1,0.57
C[C@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@@H](C)N1,-0.02
CNC(=O)N(C)C(=O)Nc1cc(Cc2ccccc2)ccc1F,3.9
CCc1ccc(F)c(NC(=O)N(C)C(=O)NC)c1,3.23
CNC(=O)N(C)C(=O)Nc1cc(F)ccc1F,2.4
CNC(=O)N(C)C(=O)Nc1cc(C(C)=O)ccc1F,1.82
CNC(=O)N(C)C(=O)Nc1cc(-c2ccccc2)ccc1F,3.78
CNC(=O)N(C)C(=O)Nc1cc(OC)ccc1F,2.14
CNC(=O)N(C)C(=O)Nc1cc(C2CCCCC2)ccc1F,4.58
CNC(=O)N(C)C(=O)Nc1cc(C(C)(C)C)ccc1F,3.96
CC(=O)NNC(=O)Nc1cccc(C)c1,0.75
CC(=O)NNC(=O)Nc1ccc(C(C)(C)C)cc1,2.08
CC(=O)NNC(=O)Nc1ccc(F)cc1,0.45
CC(=O)NNC(=O)Nc1cccc(Br)c1,1.48
CC(=O)NNC(=O)Nc1cccc(I)c1,1.71
COc1cccc(NC(=O)NNC(C)=O)c1,0.33
CCOc1ccc(NC(=O)NNC(C)=O)cc1,0.51
CC(=O)NNC(=O)Nc1ccc(Oc2ccccc2)cc1,2.01
CC(=O)NNC(=O)Nc1ccc(O)cc1,-0.79
CC(=O)NNC(=O)Nc1cccc([N+](=O)[O-])c1,0.67
CC(=O)NNC(=O)Nc1ccc([N+](=O)[O-])cc1,0.77
CC(=O)NNC(=O)Nc1ccc(C#N)cc1,0.38
Clc1ccc(Nc2cc3nc4ccccc4n(-c4ccc(Cl)cc4)c-3cc2=NCCCN2CCCC2)cc1,7.17
Clc1ccc(Nc2cc3nc4ccccc4n(-c4ccc(Cl)cc4)c-3cc2=NCCCN2CCCCC2)cc1,8.18
Clc1ccc(Nc2cc3nc4ccccc4n(-c4ccc(Cl)cc4)c-3cc2=NCC2CCNCC2)cc1,6.44
CC(C)=NOCCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,4.6
Cc1ccc(Cc2nc3cc(Cl)ccc3[nH]2)cc1,5.21
CC(C)(C)N(NC(=O)c1ccccc1Cl)C(=O)c1ccccc1Cl,2.75
CC(C)(C)N(NC(=O)c1cccc(Cl)c1)C(=O)c1ccccc1Cl,3.49
Cc1sc(C(=O)Nc2nnn[nH]2)c(OC(C)C)c1Br,1.72
CCOc1ccccc1NC(=O)OC,2.43
COC(=O)Nc1ccccc1C(F)(F)F,2.09
CCc1cccc(NC(=O)OC)c1,2.74
O=C(O)CSC1=NS(=O)(=O)c2ccc(Cl)cc2N1,0.82
O=C(O)CSC1=NS(=O)(=O)c2cc(Cl)cc(Cl)c2N1,1.09
O=C(O)CSC1=NS(=O)(=O)c2cc(Br)ccc2N1,0.92
O=C(O)CSC1=NS(=O)(=O)c2cc(Br)cc(Br)c2N1,1.16
COc1ccc2c(c1)NC(SCC(=O)O)=NS2(=O)=O,0.37
O=C(O)CSC1=NS(=O)(=O)c2ccc(C(F)(F)F)cc2N1,1.62
O=C(O)CSC1=NS(=O)(=O)c2ccccc2N1,0.18
[N-]=[N+]=N[C@H]1C[C@H](n2cnc3c(N)nc(N)nc32)O[C@@H]1CO,0.12
N#CN=[N+]([O-])c1ccc(C#N)cc1,1.18
CC(C(N)=O)n1nnc2ccccc21,0.35
O=c1[nH]c(=O)n(C2CC(F)C(CO)O2)cc1Br,-0.04
Clc1ccc(Cc2nc3cc(Cl)ccc3[nH]2)cc1,5.18
CCc1c(O)c(=O)ccn1C,-0.2
CCCn1ccc(=O)c(O)c1CC,0.7
CCc1c(O)c(=O)ccn1CC,0.25
CCCCn1cccc(O)c1=O,1.18
CCn1nnnc1Oc1ccc(NC(=O)N(C)C)cc1Cl,1.5
CCn1nnc(Oc2ccc(NC(=O)N(C)C)cc2Cl)n1,1.7
N#CN=[N+]([O-])c1cc[n+]([O-])cc1,-0.41
CC(=O)OCN1C(=O)C2CC=CCC2C1=O,0.97
O=c1nc[nH]c2c1ncn2[C@@H]1O[C@H](CO)C[C@@H]1F,-1.21
COc1ccc(Cc2nc3cc([N+](=O)[O-])ccc3[nH]2)cc1,3.48
CCOCCCn1ccc(=O)c(O)c1C,0.12
CN(C)C(=O)Nc1ccc(Oc2nnnn2C(C)(C)C)c(Cl)c1,2.25
CC(C)(C)C1(Cl)C(=O)NC(=O)NC1=O,0.82
CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCc1c(F)c(F)cc(F)c1F,5.46
O=C1CC(Oc2cccc(C(=O)OCc3ccccc3)c2)N1,2.83
O=C1CC(Oc2cccc3ccccc23)N1,2.66
O=C1CC(Oc2ccc(C(=O)c3ccccc3)cc2)N1,2.14
O=C1CC(Oc2ccc(C(=O)CCc3ccccc3)cc2)N1,2.48
O=C1CC(Sc2ccc3ccccc3c2)N1,2.64
O=C1CC(Sc2ccccn2)N1,0.61
O=c1[nH]c(=O)n([C@H]2C[C@H](F)[C@@H](CO)O2)cc1Cl,-0.17
O=c1[nH]c(=O)n(C2CC(F)C(CO)O2)cc1I,0.21
Nc1ccc(Cc2nc3cc(Cl)ccc3[nH]2)cc1,3.2
CCNc1ncc(-c2ccncc2)cc1C#N,2.33
C=CCNc1ncc(-c2ccncc2)cc1C#N,2.07
COCCCNc1ncc(-c2ccncc2)cc1C#N,2.03
NC1=NCC(CN2CCN(c3ccccn3)CC2)O1,0.48
NC1=NCC(CN2CCN(c3cccc(Cl)c3)CC2)O1,1.83
COc1cc(S(C)=O)ccc1-c1nc2nccnc2[nH]1,0.66
O=C(NC12CC3CC(CC(C3)C1)C2)C(O)c1ccccc1,3.09
CCC(=O)OC(C(=O)NC12CC3CC(CC(C3)C1)C2)c1ccccc1,3.72
CCCCOc1ccc([N+](=O)[O-])cc1NC(C)=O,2.26
CCNC(=O)CNC(=O)c1ccccc1,0.58
OC[C@@H]1CC[C@H](n2cnc3c(Cl)ncnc32)O1,0.24
CC(=O)Nc1ccc(OCC(O)CNCC(O)COc2ccccc2)cc1,1.39
COc1cc(OC)nc(N=C(O)NS(=O)(=O)N(C)S(C)(=O)=O)n1,1.63
O=C(Cc1ccccc1)NCCNCC(O)OCc1ccccc1,1.05
CC(C)C(=O)NCCNCC(O)COCc1ccccc1,0.63
O=C(Cc1ccccc1)NCCNCC(O)COCCc1ccccc1,1.24
CC(C)C(=O)NCCNCC(O)COCCc1ccccc1,0.95
O=C(Cc1ccccc1)NCCNCC(O)COCCCc1ccccc1,1.62
CC(C)C(=O)NCCNCC(O)COCCCc1ccccc1,1.25
O=C(Cc1ccccc1)NCCNCC(O)COCCOc1ccccc1,0.75
CC(C)C(=O)NCCNCC(O)COCCOc1ccccc1,0.48
CC(C)C(=O)NCCNCC(O)COC1CCCc2ccccc21,1.99
CNC(=O)N(C)C(=O)Nc1cc([N+](=O)[O-])ccc1F,2.3
CNC(=O)N(C)C(=O)Nc1cc(S(=O)(=O)C(C)C)ccc1F,1.87
NC(=O)NS(=O)(=O)Cc1ccccc1,0.24
CNC(=O)N(C)S(=O)(=O)Cc1ccccc1,1.18
CNC(=O)NS(=O)(=O)c1cccnc1,-0.45
CNC(=O)N(C)S(=O)(=O)c1cccnc1,0.42
CCCCOC(=O)[C@@H](C)Oc1ccc(Oc2ccc(C#N)cc2F)cc1,3.31
CCN1C[C@@H]([C@H](O)[C@H](CC2CCCCC2)NC(=O)[C@H](Cc2cccs2)NC(=O)[C@@H](CC(=O)N2CCOCC2)Cc2ccccc2)OC1=O,3.59
CS(=O)CCNCc1cc2cc(S(N)(=O)=O)sc2s1,-0.44
O=c1[nH]c(=S)ccn1[C@H]1C=C[C@@H](CO)O1,-0.28
Cc1cn([C@H]2CC[C@@H](CO)O2)c(=O)[nH]c1=S,0.44
O=c1[nH]c(=S)ccn1[C@H]1CC[C@@H](CO)O1,-0.21
Nc1nc(Cl)c2ncn([C@H]3CC[C@@H](CO)O3)c2n1,0.21
COc1cccc(NC(=O)OCCN2CCOCC2)c1,2.19
CCOc1cccc(NC(=O)OCCN2CCOCC2)c1,2.5
CS(=O)(=O)c1cccc2nc(N)nc(N)c12,0.63
NC(=O)c1cccc2nc(N)nc(N)c12,-0.33
CCCNC(=O)c1cccc2nc(N)nc(N)c12,0.83
Nc1nc(N)c2c([N+](=O)[O-])cccc2n1,1.19
CCCCOc1cccc2nc(N)nc(N)c12,2.81
Nc1nc(N)c2c(OCc3ccccc3)cccc2n1,2.82
Nc1nc(N)c2c(Oc3ccccc3)cccc2n1,2.78
CCSc1cccc2nc(N)nc(N)c12,2.27
Nc1nc(N)c2c(N3CCOCC3)cccc2n1,1.11
Nc1nc(N)c2c(N3CCCCC3)cccc2n1,2.66
Nc1nc(N)c2c(N)cccc2n1,0.3
Nc1nc(N)c2c(S(=O)(=O)c3ccccc3)cccc2n1,2.14
COc1cc(OC)nc(Sc2cccc(Cl)c2C(=O)[O-])n1.[Na+],0.6
O=C(O)CCSC1=NS(=O)(=O)c2cc(Cl)c(Cl)cc2N1,1.81
O=C(O)CCSC1=NS(=O)(=O)c2cc(Br)ccc2N1,1.77
O=C(O)CCSC1=NS(=O)(=O)c2cc(Br)cc(Br)c2N1,2.04
Cc1ccc2c(c1)NC(SCCC(=O)O)=NS2(=O)=O,1.16
O=C(O)CCSC1=NS(=O)(=O)c2ccc(Cl)cc2N1,1.6
COc1ccc2c(c1)NC(SCCC(=O)O)=NS2(=O)=O,0.96
O=C(O)CCSC1=NS(=O)(=O)c2ccc(C(F)(F)F)cc2N1,1.96
CCCCCCCOC(=O)c1cc(=O)[nH]c(=O)[nH]1,2.15
CCn1ccc(=O)c(O)c1,-0.4
CCc1c(O)c(=O)ccn1CCO,-0.66
CCc1c(O)c(=O)ccn1CCOC,0.04
CCOc1ccccc1OS(=O)(=O)NC(O)=Nc1nc(OC)cc(OC)n1,2.89
CC(=NNC(=S)NNC(=S)Nc1ccccc1Cl)c1ccccn1,2.67
COc1ccc(-c2nc3ncc(N)cc3[nH]2)c(OC)c1,1.62
O=c1[nH]c(=O)n([C@H]2CC[C@@H](CO)O2)cc1Cl,-1.11
CCCCC(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21,0.37
CC(=O)Nc1cc(Cl)c(F)c(Cl)c1F,2.9
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2cnc[nH]2)NC(=O)C(Cc2ccc(OC)cc2)NC(=O)N2CCOCC2)OC1=O,2.11
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2cnc[nH]2)NC(=O)C(Cc2ccc(OC)cc2)NC(=O)N2CC(O)C(O)C2)OC1=O,1.22
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2cnc[nH]2)NC(=O)C(Cc2ccc(OC)cc2)NC(=O)N(C)CC(O)CO)OC1=O,1.42
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2cnc[nH]2)NC(=O)C(CC(=O)N(C)CCOC)Cc2ccccc2)OC1=O,2.45
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2cnc[nH]2)NC(=O)C(CC(=O)N(C)CCOCOC)Cc2ccccc2)OC1=O,2.49
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2cnc[nH]2)NC(=O)C(Cc2ccc(OC)cc2)NC(=O)N(C)CCOCOCCOC)OC1=O,2.03
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2cnc[nH]2)NC(=O)C(Cc2ccc(OC)cc2)NC(=O)N2CC(OCOC)C(OCOC)C2)OC1=O,2.06
NC1=NCC(COc2ccc(N3CCOCC3)cc2)O1,0.6
COC(=O)n1cnc(CC(NC(=O)C2CCC(=O)N2)C(=O)N2CCCC2C(N)=O)c1,-1.88
CC(C)OC(=O)n1cnc(CC(NC(=O)C2CCC(=O)N2)C(=O)N2CCCC2C(N)=O)c1,-0.8
CCCCOC(=O)n1cnc(CC(NC(=O)C2CCC(=O)N2)C(=O)N2CCCC2C(N)=O)c1,-0.47
CC(C)COC(=O)n1cnc(CC(NC(=O)C2CCC(=O)N2)C(=O)N2CCCC2C(N)=O)c1,-0.44
CCCN1Cn2c(nc3ccccc3c2=O)C1C,1.4
CC1c2nc3ccccc3c(=O)n2CN1CCO,0.46
CC1c2nc3ccccc3c(=O)n2CN1CCc1ccccc1,1.8
CC1c2nc3ccccc3c(=O)n2CN1c1ccccc1,1.79
COc1ccc(N2Cn3c(nc4ccccc4c3=O)C2C)cc1,1.73
Cc1ccc(N2Cn3c(nc4ccccc4c3=O)C2C)cc1,2.16
O=C(OCn1ncc2c(=O)[nH]cnc21)c1cccc(CN2CCOCC2)c1,1.13
O=C(OCn1ncc2c(=O)[nH]cnc21)c1ccc(CN2CCOCC2)cc1,1.12
CN1CCN(Cc2ccc(C(=O)OCn3ncc4c(=O)[nH]cnc43)cc2)CC1,1.47
CN1CCN(Cc2cccc(C(=O)OCn3ncc4c(=O)[nH]cnc43)c2)CC1,1.49
CCCCc1oc(C)cc(=O)c1O,1.92
CCC(O)(C(N)=O)c1ccccc1,1.2
CC(C)c1ccc(Br)c(C(C)C)c1NC(=O)CN(CC(=O)O)CC(=O)O,0.2
Cc1ccc(Br)c(C)c1NC(=O)CN(CC(=O)O)CC(=O)O,-0.28
Nc1nc(F)c2ncn([C@H]3CC[C@@H](CO)O3)c2n1,-0.05
Nc1nc(I)c2ncn([C@H]3CC[C@@H](CO)O3)c2n1,0.52
OC[C@@H]1CC[C@H](n2cnc3c(F)ncnc32)O1,0
CC(=O)Nc1cncc(Cl)n1,1.1
CC(C(=O)O)c1ccc(-c2nc(C(N)=O)cs2)cc1,2.17
CNC(=O)c1csc(-c2ccc(C(C)C(=O)O)cc2)n1,2.45
